object_id,file,object_type,name,description,new_location
form:orga_categoria,form/orga_categoria.scx,FORM,orga_categoria,,
form:orga_ruolo,form/orga_ruolo.scx,FORM,orga_ruolo,,
form:organigramma,form/organigramma.scx,FORM,organigramma,Gestione ruoli utente e permessi di accesso,
form:paracontatti,form/paracontatti.scx,FORM,paracontatti,Parametri per la gestione dei contatti,
form:paragest,form/paragest.scx,FORM,paragest,Gestione parametri,/parametri/{categoria}
form:particf1,form/particf1.scx,FORM,particf1,,
form:partitario,form/partitario.scx,FORM,partitario,,
form:pbg_avanza,form/pbg_avanza.scx,FORM,pbg_avanza,Versamento PRODUZIONE dispositivi medicali,
form:pbg_avanza_sel_serials,form/pbg_avanza_sel_serials.scx,FORM,pbg_avanza_sel_serials,,
form:pbg_collaudo,form/pbg_collaudo.scx,FORM,pbg_collaudo,Gestione scadenza collaudo bombole,
form:pbg_consegne_ddt,form/pbg_consegne_ddt.scx,FORM,pbg_consegne_ddt,Verifica delle consegne/ritiri con convalida della DDT al fine della creazione della FATTURA,
form:pbg_consegne_ddt_annu,form/pbg_consegne_ddt_annu.scx,FORM,pbg_consegne_ddt_annu,Annullo verifica consegne e ritiri,
form:pbg_consegne_ddt_barcode,form/pbg_consegne_ddt_barcode.scx,FORM,pbg_consegne_ddt_barcode,,
form:pbg_ord_bol_tofat,form/pbg_ord_bol_tofat.scx,FORM,pbg_ord_bol_tofat,Generazione fatture da ordini clienti / documenti di trasporto,
form:pbg_packing_da_ord_annu,form/pbg_packing_da_ord_annu.scx,FORM,pbg_packing_da_ord_annu,Annullo Picking List bombole,
form:pbg_packing_da_ordini,form/pbg_packing_da_ordini.scx,FORM,pbg_packing_da_ordini,Produzione bombole gas - Gestione Piani di trasporto da Ordini Cliente,
form:pbg_packing_da_ordini_db,form/pbg_packing_da_ordini_db.scx,FORM,pbg_packing_da_ordini_db,,
form:pbg_pck_da_ord_stat,form/pbg_pck_da_ord_stat.scx,FORM,pbg_pck_da_ord_stat,Statistica Piani di trasporto,
form:pbg_pck_da_ord_toddt,form/pbg_pck_da_ord_toddt.scx,FORM,pbg_pck_da_ord_toddt,Generazione DDT - evasione tramite Piano di trasporto,
form:pbg_pianificaz_art,form/pbg_pianificaz_art.scx,FORM,pbg_pianificaz_art,,
form:pbg_pianificaz_new,form/pbg_pianificaz_new.scx,FORM,pbg_pianificaz_new,,
form:pbg_pianificaz_orfgen,form/pbg_pianificaz_orfgen.scx,FORM,pbg_pianificaz_orfgen,Pianificazione acquisti,
form:pbg_pianificaz_prg,form/pbg_pianificaz_prg.scx,FORM,pbg_pianificaz_prg,,
form:pbg_pianificaz_set,form/pbg_pianificaz_set.scx,FORM,pbg_pianificaz_set,,
form:pbg_pianificazione,form/pbg_pianificazione.scx,FORM,pbg_pianificazione,Pianificazione della produzione,
form:pbg_prelievo,form/pbg_prelievo.scx,FORM,pbg_prelievo,Fattibilità programmi e prelievo componenti produzione bonbole gas,
form:pbg_programmaz_manuale,form/pbg_programmaz_manuale.scx,FORM,pbg_programmaz_manuale,,
form:pbg_programmaz_sel_comsos,form/pbg_programmaz_sel_comsos.scx,FORM,pbg_programmaz_sel_comsos,,
form:pbg_programmaz_selord,form/pbg_programmaz_selord.scx,FORM,pbg_programmaz_selord,,
form:pbg_programmazione,form/pbg_programmazione.scx,FORM,pbg_programmazione,Programmazione produzione bombole gas,
form:pdc000_rel,form/pdc000_rel.scx,FORM,pdc000_rel,,
form:pdcexcel,form/pdcexcel.scx,FORM,pdcexcel,,
form:pdm_avanza,form/pdm_avanza.scx,FORM,pdm_avanza,Versamento PRODUZIONE dispositivi medicali,
form:pdm_avanza_sel_serials,form/pdm_avanza_sel_serials.scx,FORM,pdm_avanza_sel_serials,,
form:pdm_checklist,form/pdm_checklist.scx,FORM,pdm_checklist,Check list di spedizione,
form:pdm_checklist_dett_ord,form/pdm_checklist_dett_ord.scx,FORM,pdm_checklist_dett_ord,,
form:pdm_checklist_impspe,form/pdm_checklist_impspe.scx,FORM,pdm_checklist_impspe,,
form:pdm_checklist_toddt,form/pdm_checklist_toddt.scx,FORM,pdm_checklist_toddt,,
form:pdm_config_diba_fascicolo_tecnico,form/pdm_config_diba_fascicolo_tecnico.scx,FORM,pdm_config_diba_fascicolo_tecnico,Configuratore Distinta Base per Fascicolo Tecnico,
form:pdm_garanzie,form/pdm_garanzie.scx,FORM,pdm_garanzie,Situazione DDT per Garanzie devices,
form:pdm_pianificaz_art,form/pdm_pianificaz_art.scx,FORM,pdm_pianificaz_art,,
form:pdm_pianificaz_new,form/pdm_pianificaz_new.scx,FORM,pdm_pianificaz_new,,
form:pdm_pianificaz_orfgen,form/pdm_pianificaz_orfgen.scx,FORM,pdm_pianificaz_orfgen,Pianificazione acquisti,
form:pdm_pianificaz_prg,form/pdm_pianificaz_prg.scx,FORM,pdm_pianificaz_prg,,
form:pdm_pianificaz_set,form/pdm_pianificaz_set.scx,FORM,pdm_pianificaz_set,,
form:pdm_pianificazione,form/pdm_pianificazione.scx,FORM,pdm_pianificazione,Pianificazione della produzione,
form:pdm_prelievo,form/pdm_prelievo.scx,FORM,pdm_prelievo,Fattibilità programmi e prelievo componenti produzione dispositivi medicali,
form:pdm_prelievo_ddt_for,form/pdm_prelievo_ddt_for.scx,FORM,pdm_prelievo_ddt_for,,
form:pdm_programmaz_manuale,form/pdm_programmaz_manuale.scx,FORM,pdm_programmaz_manuale,,
form:pdm_programmaz_sel_comsos,form/pdm_programmaz_sel_comsos.scx,FORM,pdm_programmaz_sel_comsos,,
form:pdm_programmaz_selord,form/pdm_programmaz_selord.scx,FORM,pdm_programmaz_selord,,
form:pdm_programmazione,form/pdm_programmazione.scx,FORM,pdm_programmazione,Programmazione della produzione dispositivi medicali,
form:pdm_sitgiac,form/pdm_sitgiac.scx,FORM,pdm_sitgiac,Situazione giacenze di magazzino,
form:pdm_sitord,form/pdm_sitord.scx,FORM,pdm_sitord,Situazione ordini con la produzione (SIT100),
form:pdm_visioni,form/pdm_visioni.scx,FORM,pdm_visioni,Situazione DDT per conto visione,
form:pdm_vismcdp,form/pdm_vismcdp.scx,FORM,pdm_vismcdp,Gestione visione dichiarazioni di conformità in produzione,
form:pdvcontr,form/pdvcontr.scx,FORM,pdvcontr,Contratti collaboratori,
form:pedposelr,form/pedposelr.scx,FORM,pedposelr,,
form:per000,form/per000.scx,FORM,per000,Anagrafica collaboratori,
form:perselez,form/perselez.scx,FORM,perselez,,
form:pfp_avanza,form/pfp_avanza.scx,FORM,pfp_avanza,Avanzamento PRODUZIONE standard,
form:pfp_avanza_ricarico_bob,form/pfp_avanza_ricarico_bob.scx,FORM,pfp_avanza_ricarico_bob,,
form:pfp_avanza_sel_bobine,form/pfp_avanza_sel_bobine.scx,FORM,pfp_avanza_sel_bobine,,
form:pfp_avanza_sel_comp_agg,form/pfp_avanza_sel_comp_agg.scx,FORM,pfp_avanza_sel_comp_agg,,
form:pfp_formatoprg,form/pfp_formatoprg.scx,FORM,pfp_formatoprg,,
form:pfp_gestione_bancali,form/pfp_gestione_bancali.scx,FORM,pfp_gestione_bancali,,
form:pfp_imballaggio,form/pfp_imballaggio.scx,FORM,pfp_imballaggio,IMBALLAGGIO BANCALI DA SPEDIRE,
form:pfp_ordtobol,form/pfp_ordtobol.scx,FORM,pfp_ordtobol,Creazione bolla da produzione manuale,
form:pfp_ordtobol_locazioni,form/pfp_ordtobol_locazioni.scx,FORM,pfp_ordtobol_locazioni,,
form:pfp_ordtobol_sel_eticli,form/pfp_ordtobol_sel_eticli.scx,FORM,pfp_ordtobol_sel_eticli,,
form:pfp_ordtoprod,form/pfp_ordtoprod.scx,FORM,pfp_ordtoprod,Creazione programmi di produzione ribobinatura / taglio da ordini,
form:pfp_packing,form/pfp_packing.scx,FORM,pfp_packing,Packing list,
form:pfp_packinglist_annu,form/pfp_packinglist_annu.scx,FORM,pfp_packinglist_annu,Annullo packing list,
form:pfp_pcktoddt,form/pfp_pcktoddt.scx,FORM,pfp_pcktoddt,Generazione DDT - evasione tramite Packing list,
form:pfp_pcktoddt_chkord,form/pfp_pcktoddt_chkord.scx,FORM,pfp_pcktoddt_chkord,,
form:pfp_pcktoddt_comm,form/pfp_pcktoddt_comm.scx,FORM,pfp_pcktoddt_comm,,
form:pfp_pcktoddt_verify,form/pfp_pcktoddt_verify.scx,FORM,pfp_pcktoddt_verify,,
form:pfp_pianif_spalma,form/pfp_pianif_spalma.scx,FORM,pfp_pianif_spalma,Pianificazione spalmatura film protettivo,
form:pfp_prelievo,form/pfp_prelievo.scx,FORM,pfp_prelievo,Fattibilità programmi e prelievo componenti produzione film protettivi,
form:pfp_programmaz_manuale,form/pfp_programmaz_manuale.scx,FORM,pfp_programmaz_manuale,,
form:pfp_programmaz_sel_comsos,form/pfp_programmaz_sel_comsos.scx,FORM,pfp_programmaz_sel_comsos,,
form:pfp_programmaz_selord,form/pfp_programmaz_selord.scx,FORM,pfp_programmaz_selord,,
form:pfp_programmazione,form/pfp_programmazione.scx,FORM,pfp_programmazione,Programmazione della produzione film protettivi,
form:pfp_valorizza_costo_prodotti,form/pfp_valorizza_costo_prodotti.scx,FORM,pfp_valorizza_costo_prodotti,Valorizzazione prezzo di costo standard anagrafica articoli da produzione,
form:pjpwd,form/pjpwd.scx,FORM,pjpwd,,
form:pjpwd1,form/pjpwd1.scx,FORM,pjpwd1,,
form:planner_interventi,form/planner_interventi.scx,FORM,planner_interventi,Pianificazione interventi tecnici,
form:planner_interventi_trova_intervento,form/planner_interventi_trova_intervento.scx,FORM,planner_interventi_trova_intervento,,
form:pmi_avanza,form/pmi_avanza.scx,FORM,pmi_avanza,Versamento PRODUZIONE dispositivi medicali,
form:pmi_avanza_sel_quanti,form/pmi_avanza_sel_quanti.scx,FORM,pmi_avanza_sel_quanti,,
form:pmi_avanza_sel_serials,form/pmi_avanza_sel_serials.scx,FORM,pmi_avanza_sel_serials,,
form:pmi_checklist,form/pmi_checklist.scx,FORM,pmi_checklist,Check list di spedizione,
form:pmi_checklist_dett_ord,form/pmi_checklist_dett_ord.scx,FORM,pmi_checklist_dett_ord,,
form:pmi_checklist_toddt,form/pmi_checklist_toddt.scx,FORM,pmi_checklist_toddt,,
form:pmi_giacxprod,form/pmi_giacxprod.scx,FORM,pmi_giacxprod,Programmazione acquisti per gruppi di prodotti,
form:pmi_prelievo,form/pmi_prelievo.scx,FORM,pmi_prelievo,Fattibilità programmi e prelievo componenti produzione dispositivi industriali,
form:pmi_prelievo_ddt_for,form/pmi_prelievo_ddt_for.scx,FORM,pmi_prelievo_ddt_for,,
form:pmi_prelievo_serials,form/pmi_prelievo_serials.scx,FORM,pmi_prelievo_serials,,
form:pmi_programmaz_manuale,form/pmi_programmaz_manuale.scx,FORM,pmi_programmaz_manuale,,
form:pmi_programmaz_sel_comsos,form/pmi_programmaz_sel_comsos.scx,FORM,pmi_programmaz_sel_comsos,,
form:pmi_programmaz_selord,form/pmi_programmaz_selord.scx,FORM,pmi_programmaz_selord,,
form:pmi_programmazione,form/pmi_programmazione.scx,FORM,pmi_programmazione,Programmazione della produzione dispositivi industriali,
form:pncsta,form/pncsta.scx,FORM,pncsta,,
form:portaf_ord_stam,form/portaf_ord_stam.scx,FORM,portaf_ord_stam,,
form:portaford_sta,form/portaford_sta.scx,FORM,portaford_sta,,
form:ppt_avanza_leviga,form/ppt_avanza_leviga.scx,FORM,ppt_avanza_leviga,Avanzamento Levigatura Pannelli Truciolari,
form:ppt_avanza_leviga_alter_type,form/ppt_avanza_leviga_alter_type.scx,FORM,ppt_avanza_leviga_alter_type,,
form:ppt_avanza_leviga_alter_type_input,form/ppt_avanza_leviga_alter_type_input.scx,FORM,ppt_avanza_leviga_alter_type_input,,
form:ppt_avanza_leviga_input,form/ppt_avanza_leviga_input.scx,FORM,ppt_avanza_leviga_input,,
form:ppt_avanza_leviga_input_multi,form/ppt_avanza_leviga_input_multi.scx,FORM,ppt_avanza_leviga_input_multi,,
form:ppt_avanza_nobilita,form/ppt_avanza_nobilita.scx,FORM,ppt_avanza_nobilita,Avanzamento Levigatura Pannelli Truciolari,
form:ppt_avanza_nobilita_input,form/ppt_avanza_nobilita_input.scx,FORM,ppt_avanza_nobilita_input,,
form:ppt_avanza_pressa,form/ppt_avanza_pressa.scx,FORM,ppt_avanza_pressa,Avanzamento Pressatura Pannelli Truciolari,
form:ppt_avanza_pressa_input,form/ppt_avanza_pressa_input.scx,FORM,ppt_avanza_pressa_input,,
form:ppt_crea_diba_nobilitato,form/ppt_crea_diba_nobilitato.scx,FORM,ppt_crea_diba_nobilitato,Generazione automatica Distinta Base pannelli nobilitati,
form:ppt_packing_da_ord_annu,form/ppt_packing_da_ord_annu.scx,FORM,ppt_packing_da_ord_annu,Annullo Packing List,
form:ppt_packing_da_ordini,form/ppt_packing_da_ordini.scx,FORM,ppt_packing_da_ordini,Programmazione della Produzione - Gestione Packing List da Ordini Cliente,
form:ppt_pck_da_ord_stat,form/ppt_pck_da_ord_stat.scx,FORM,ppt_pck_da_ord_stat,Statistica Packing list,
form:ppt_pck_da_ord_toddt,form/ppt_pck_da_ord_toddt.scx,FORM,ppt_pck_da_ord_toddt,Generazione DDT - evasione tramite Packing list,
form:ppt_programmaz_aggiungi_stock,form/ppt_programmaz_aggiungi_stock.scx,FORM,ppt_programmaz_aggiungi_stock,,
form:ppt_programmaz_formato1,form/ppt_programmaz_formato1.scx,FORM,ppt_programmaz_formato1,,
form:ppt_programmaz_manuale,form/ppt_programmaz_manuale.scx,FORM,ppt_programmaz_manuale,,
form:ppt_programmaz_selord,form/ppt_programmaz_selord.scx,FORM,ppt_programmaz_selord,,
form:ppt_programmazione,form/ppt_programmazione.scx,FORM,ppt_programmazione,Programmazione della produzione per pannelli truciolari,
form:ppt_ricicla_scarti,form/ppt_ricicla_scarti.scx,FORM,ppt_ricicla_scarti,Riciclo da scarti di produzione pannelli truciolari,
form:ppt_scarto_grezzo,form/ppt_scarto_grezzo.scx,FORM,ppt_scarto_grezzo,Scarto e riciclo massivo pannelli grezzi da levigare,
form:ppt_stato_ordini,form/ppt_stato_ordini.scx,FORM,ppt_stato_ordini,Stato Avanzamento Ordini Clienti con la Produzione,
form:ppt_trasforma_1_in_2,form/ppt_trasforma_1_in_2.scx,FORM,ppt_trasforma_1_in_2,Trasformazione automatica pannelli di 1°scelta in 2°scelta,
form:prd_aggbarrescorta,form/prd_aggbarrescorta.scx,FORM,prd_aggbarrescorta,Aggiungi nuova barra scorta alla produzione,
form:prd_aggbarrescorta_aqm,form/prd_aggbarrescorta_aqm.scx,FORM,prd_aggbarrescorta_aqm,,
form:prd_annotspa,form/prd_annotspa.scx,FORM,prd_annotspa,,
form:prd_associa_bobine,form/prd_associa_bobine.scx,FORM,prd_associa_bobine,Associazione bobine madri alla produzione programmata,
form:prd_attribuzione_barre,form/prd_attribuzione_barre.scx,FORM,prd_attribuzione_barre,Attribuzione barre disponibili per programma di taglio,
form:prd_attribuzione_barre_dett_rotoli,form/prd_attribuzione_barre_dett_rotoli.scx,FORM,prd_attribuzione_barre_dett_rotoli,,
form:prd_attribuzione_barre_raggr_dett_rotoli,form/prd_attribuzione_barre_raggr_dett_rotoli.scx,FORM,prd_attribuzione_barre_raggr_dett_rotoli,,
form:prd_attribuzione_barre_riepilogo,form/prd_attribuzione_barre_riepilogo.scx,FORM,prd_attribuzione_barre_riepilogo,,
form:prd_avanzaspalmatura,form/prd_avanzaspalmatura.scx,FORM,prd_avanzaspalmatura,AVANZAMENTO SPALMATURA,
form:prd_avanzaspalmatura_barcode_bobina,form/prd_avanzaspalmatura_barcode_bobina.scx,FORM,prd_avanzaspalmatura_barcode_bobina,,
form:prd_barre_daribo,form/prd_barre_daribo.scx,FORM,prd_barre_daribo,Ribobinatura barre scorta disponibili,
form:prd_barre_daribo_format,form/prd_barre_daribo_format.scx,FORM,prd_barre_daribo_format,,
form:prd_blocca_spedizione,form/prd_blocca_spedizione.scx,FORM,prd_blocca_spedizione,,
form:prd_chiusura_prod_spa,form/prd_chiusura_prod_spa.scx,FORM,prd_chiusura_prod_spa,Chiusura forzata programma di produzione spalmatura,
form:prd_comlav,form/prd_comlav.scx,FORM,prd_comlav,Programazione produzione : stampa riepilogativa,
form:prd_commtg,form/prd_commtg.scx,FORM,prd_commtg,,
form:prd_consade,form/prd_consade.scx,FORM,prd_consade,Gestione consumo adesivi programma di produzione,
form:prd_dd_rotoli_barra_anomala,form/prd_dd_rotoli_barra_anomala.scx,FORM,prd_dd_rotoli_barra_anomala,,
form:prd_dettaglio_rotoli,form/prd_dettaglio_rotoli.scx,FORM,prd_dettaglio_rotoli,,
form:prd_fabbisogni_da_tappeto,form/prd_fabbisogni_da_tappeto.scx,FORM,prd_fabbisogni_da_tappeto,,
form:prd_idbanc_modi,form/prd_idbanc_modi.scx,FORM,prd_idbanc_modi,Modifica bancale di appartenenza rotoli,
form:prd_imballaggio,form/prd_imballaggio.scx,FORM,prd_imballaggio,GESTIONE BANCALI DA PRODUZIONE TAGLIO,
form:prd_packing,form/prd_packing.scx,FORM,prd_packing,Packing list,
form:prd_packinglist,form/prd_packinglist.scx,FORM,prd_packinglist,Gestione packing list,
form:prd_packinglist_altlun_mody,form/prd_packinglist_altlun_mody.scx,FORM,prd_packinglist_altlun_mody,,
form:prd_packinglist_annu,form/prd_packinglist_annu.scx,FORM,prd_packinglist_annu,Annullo packing list,
form:prd_packinglist_selbarre,form/prd_packinglist_selbarre.scx,FORM,prd_packinglist_selbarre,,
form:prd_packinglist_selriford,form/prd_packinglist_selriford.scx,FORM,prd_packinglist_selriford,,
form:prd_pcktoddt,form/prd_pcktoddt.scx,FORM,prd_pcktoddt,Generazione DDT - evasione tramite Packing list,
form:prd_pcktoddt_chkord,form/prd_pcktoddt_chkord.scx,FORM,prd_pcktoddt_chkord,,
form:prd_pcktoddt_comm,form/prd_pcktoddt_comm.scx,FORM,prd_pcktoddt_comm,,
form:prd_pcktoddt_verify,form/prd_pcktoddt_verify.scx,FORM,prd_pcktoddt_verify,,
form:prd_pianiprod,form/prd_pianiprod.scx,FORM,prd_pianiprod,,
form:prd_prepara_taglio,form/prd_prepara_taglio.scx,FORM,prd_prepara_taglio,Gestione programmi di taglio,
form:prd_prepara_taglio_altlun_mody,form/prd_prepara_taglio_altlun_mody.scx,FORM,prd_prepara_taglio_altlun_mody,,
form:prd_preparaspalmatura,form/prd_preparaspalmatura.scx,FORM,prd_preparaspalmatura,Preparazione materiale per SPALMATURA,
form:prd_prgtaglio_annu,form/prd_prgtaglio_annu.scx,FORM,prd_prgtaglio_annu,Annullo programma di taglio,
form:prd_ribobinatura,form/prd_ribobinatura.scx,FORM,prd_ribobinatura,Avanzamento ribobinatura,
form:prd_ricemac,form/prd_ricemac.scx,FORM,prd_ricemac,Gestione ricette macchina per spalmatrice,
form:prd_ricerca_tappeto,form/prd_ricerca_tappeto.scx,FORM,prd_ricerca_tappeto,,
form:prd_ridimensiona_barre_scorta,form/prd_ridimensiona_barre_scorta.scx,FORM,prd_ridimensiona_barre_scorta,,
form:prd_riprog_tappeto,form/prd_riprog_tappeto.scx,FORM,prd_riprog_tappeto,Riprogrammazione date PIANI DI PRODUZIONE,
form:prd_ristampa_etichette,form/prd_ristampa_etichette.scx,FORM,prd_ristampa_etichette,Ristampe etichette di produzione,
form:prd_sblocca_prenot_ord,form/prd_sblocca_prenot_ord.scx,FORM,prd_sblocca_prenot_ord,Sblocco barre e rotoli prodotti,
form:prd_scaricamp,form/prd_scaricamp.scx,FORM,prd_scaricamp,Scarico materiale SPALMATO,
form:prd_scaricamp_magcar,form/prd_scaricamp_magcar.scx,FORM,prd_scaricamp_magcar,,
form:prd_staseq_modi,form/prd_staseq_modi.scx,FORM,prd_staseq_modi,Modifica / ripristina STATO sequenze programmate in SPALMATURA,
form:prd_statistica,form/prd_statistica.scx,FORM,prd_statistica,Statistiche di produzione su file excel,
form:prd_stato_prgtaglio,form/prd_stato_prgtaglio.scx,FORM,prd_stato_prgtaglio,Stato delle barre contenute nei programmi di taglio in essere,
form:prd_statobarre,form/prd_statobarre.scx,FORM,prd_statobarre,Stato barre spalmate con NON CONFORMITA',
form:prd_statobarre_altlun_mody,form/prd_statobarre_altlun_mody.scx,FORM,prd_statobarre_altlun_mody,,
form:prd_statobarre_scarto,form/prd_statobarre_scarto.scx,FORM,prd_statobarre_scarto,,
form:prd_statoordini,form/prd_statoordini.scx,FORM,prd_statoordini,Stato avanzamento ordini prodotti,
form:prd_taglio,form/prd_taglio.scx,FORM,prd_taglio,Avanzamento TAGLIO,
form:prd_taglio_bancali,form/prd_taglio_bancali.scx,FORM,prd_taglio_bancali,,
form:prd_taglio_detban_aqm,form/prd_taglio_detban_aqm.scx,FORM,prd_taglio_detban_aqm,,
form:prd_taglio_newban,form/prd_taglio_newban.scx,FORM,prd_taglio_newban,,
form:prd_taglio_newban_multi,form/prd_taglio_newban_multi.scx,FORM,prd_taglio_newban_multi,,
form:prd_taglio_riapertura_bancale,form/prd_taglio_riapertura_bancale.scx,FORM,prd_taglio_riapertura_bancale,,
form:prd_taglio_sel_nprgtg,form/prd_taglio_sel_nprgtg.scx,FORM,prd_taglio_sel_nprgtg,,
form:prd_tappeto,form/prd_tappeto.scx,FORM,prd_tappeto,Programmazione Tappeto Produttivo,
form:prd_tracciabilita,form/prd_tracciabilita.scx,FORM,prd_tracciabilita,Tracciabilità produzione,
form:prd_tracciabilita_bfo,form/prd_tracciabilita_bfo.scx,FORM,prd_tracciabilita_bfo,,
form:prd_tracciabilita_ddt,form/prd_tracciabilita_ddt.scx,FORM,prd_tracciabilita_ddt,,
