"Table_Name","Column_Name","Data_Type","Size","Precision_Scale"
RICHIEST_DD,SOG_DESGEN,text,16,"0/0"
RICHIEST_DD,SOG_ANNESP,numeric,5,"38/38"
RICHIEST_DD,SOG_POSTI,numeric,5,"38/38"
RICHIEST_DD,D_INIZIO,varchar,10,"0/0"
RICHIEST_DD,D_FINE,varchar,10,"0/0"
RICHIEST_DD,SOG_GGPREV,numeric,9,"38/38"
RICHIEST_DD,SOG_COSTO,numeric,9,"38/38"
RICHIEST_DD,SOG_RICAVO,numeric,9,"38/38"
RICHIEST_DD,SOG_UTILE,numeric,9,"38/38"
RICHIEST_DD,SOG_STATO,varchar,3,"0/0"
RICHIEST_DD,SOG_SEDELA,varchar,40,"0/0"
RICHIEST_DD,SOG_QTASOG,numeric,5,"38/38"
RICHIEST_DD,SOG_ANNOTA,text,16,"0/0"
RICHIEST_DD,SOG_ANNRIS,text,16,"0/0"
RICHIEST_DD,OREGG,numeric,9,"38/38"
RICHIEST_DD,UMCOSTO,varchar,2,"0/0"
RICHIEST_DD,UMRICAVO,varchar,2,"0/0"
RICHIEST_DD,VALCOSTO,numeric,9,"38/38"
RICHIEST_DD,VALRICAVO,numeric,9,"38/38"
RICHIEST_DD,UM_SOG_GGPREV,varchar,2,"0/0"
LOG_NEW_MAG,id_unique,uniqueidentifier,16,"0/0"
LOG_NEW_MAG,LOG_TIPLOG,varchar,50,"0/0"
LOG_NEW_MAG,LOG_DATLOG,varchar,10,"0/0"
LOG_NEW_MAG,LOG_ORALOG,varchar,8,"0/0"
LOG_NEW_MAG,LOG_NOTLOG,text,16,"0/0"
LOG_NEW_MAG,ORD_NUMORD,varchar,6,"0/0"
LOG_NEW_MAG,ORD_DATORD,varchar,10,"0/0"
LOG_NEW_MAG,MAG_CODMAG,varchar,6,"0/0"
LOG_NEW_MAG,MAG_ANAART,varchar,30,"0/0"
LOG_NEW_MAG,MAG_DESART,varchar,100,"0/0"
LOG_NEW_MAG,ORD_QTAORD,numeric,9,"38/38"
LOG_NEW_MAG,AQM_GG_GIACEN,numeric,9,"38/38"
LOG_NEW_MAG,AQM_MO_QTAMOV,numeric,9,"38/38"
LOG_NEW_MAG,AQM_GG_QTAKG,numeric,9,"38/38"
LOG_NEW_MAG,AQM_MO_QTAKG,numeric,9,"38/38"
LOG_NEW_MAG,AQM_GG_QTAMQ,numeric,9,"38/38"
LOG_NEW_MAG,AQM_MO_QTAMQ,numeric,9,"38/38"
LOG_NEW_MAG,AQM_GG_QTAML,numeric,9,"38/38"
LOG_NEW_MAG,AQM_MO_QTAML,numeric,9,"38/38"
LOG_NEW_MAG,AQM_GG_QTAIMP,numeric,9,"38/38"
LOG_NEW_MAG,AQM_PK_QTAIMP,numeric,9,"38/38"
LOG_NEW_MAG,MAG_CODCLI,varchar,10,"0/0"
LOG_NEW_MAG,MAG_RAGSOC,varchar,70,"0/0"
LOG_NEW_MAG,MAG_NUMORD,varchar,6,"0/0"
LOG_NEW_MAG,MAG_DATORD,varchar,10,"0/0"
LOG_NEW_MAG,MAG_LEGAME,varchar,10,"0/0"
LOG_NEW_MAG,MAG_LEGSYS,varchar,10,"0/0"
LOG_NEW_MAG,MAG_ALTEZZ,numeric,5,"38/38"
LOG_NEW_MAG,MAG_LUNGHE,numeric,5,"38/38"
LOG_NEW_MAG,MAG_NUMBOB,numeric,5,"38/38"
LOG_NEW_MAG,MAG_SERBOL,varchar,3,"0/0"
LOG_NEW_MAG,MAG_ANNOPR,numeric,5,"38/38"
LOG_NEW_MAG,MAG_SERNUM,varchar,3,"0/0"
LOG_NEW_MAG,MAG_NUMEDA,numeric,9,"38/38"
LOG_NEW_MAG,MAG_NUMEAL,numeric,9,"38/38"
LOG_NEW_MAG,MAG_AAPROD,numeric,5,"38/38"
LOG_NEW_MAG,MAG_FLGCEL,bit,1,"1/0"
LOG_NEW_MAG,MAG_SERIE,varchar,3,"0/0"
LOG_NEW_MAG,AQM_MO_PREACQ,numeric,9,"38/38"
LOG_NEW_MAG,AQM_GG_PRZCON,numeric,9,"38/38"
U_PRO_PZ,id_unique,uniqueidentifier,16,"0/0"
U_PRO_PZ,SELEZIONE,varchar,10,"0/0"
U_PRO_PZ,LIB_DATMOD,varchar,10,"0/0"
U_PRO_PZ,LIB_ORAMOD,varchar,5,"0/0"
U_PRO_PZ,LIB_CODDA,varchar,30,"0/0"
U_PRO_PZ,LIB_CODAL,varchar,30,"0/0"
U_PRO_PZ,LIB_PERCEN,numeric,5,"38/38"
U_PRO_PZ,LIB_SEGNO,varchar,1,"0/0"
U_PRO_PZ,LIB_CODOPE,varchar,20,"0/0"
U_PRO_PZ,LIB_NUMAGG,numeric,9,"38/38"
U_PRO_PZ,LIB_CODSYS,varchar,10,"0/0"
LOGPRD,id_unique,uniqueidentifier,16,"0/0"
LOGPRD,IDATTIVITA,varchar,30,"0/0"
LOGPRD,CODOPE,varchar,20,"0/0"
LOGPRD,DESOPE,varchar,100,"0/0"
LOGPRD,CODFAL,varchar,8,"0/0"
LOGPRD,DESFAL,varchar,100,"0/0"
LOGPRD,NUMORD,varchar,6,"0/0"
LOGPRD,ANNORD,varchar,4,"0/0"
LOGPRD,CODCLI,varchar,10,"0/0"
LOGPRD,RAGSOC,varchar,100,"0/0"
LOGPRD,CODART,varchar,16,"0/0"
LOGPRD,DESART,varchar,100,"0/0"
LOGPRD,QTA,numeric,9,"38/38"
LOGPRD,CODSYS,varchar,10,"0/0"
LOGPRD,DATCON,varchar,10,"0/0"
LOGPRD,NOTE,varchar,200,"0/0"
LOGPRD,STATO,varchar,20,"0/0"
LOGPRD,DATA,varchar,10,"0/0"
LOGPRD,ORA,varchar,8,"0/0"
U_LIS_VE,id_unique,uniqueidentifier,16,"0/0"
U_LIS_VE,LIS_CODSOC,varchar,2,"0/0"
U_LIS_VE,LIS_CODART,varchar,30,"0/0"
U_LIS_VE,LIS_DESART,varchar,30,"0/0"
U_LIS_VE,LIS_TIPO,varchar,3,"0/0"
U_LIS_VE,LIS_PREZZO,numeric,9,"38/38"
U_LIS_VE,LIS_SCO,numeric,9,"38/38"
U_LIS_VE,LIS_PROV1,numeric,5,"38/38"
U_LIS_VE,LIS_PROV2,numeric,5,"38/38"
U_LIS_VE,LIS_TRASME,varchar,2,"0/0"
U_LIS_VE,LIS_CODVAL,varchar,3,"0/0"
U_LIS_VE,LIS_DATLIS,varchar,10,"0/0"
U_LIS_VE,LIS_ALLIST,varchar,10,"0/0"
U_LIS_VE,LIS_PUBBLI,varchar,1,"0/0"
U_AVA_RI,id_unique,uniqueidentifier,16,"0/0"
U_AVA_RI,STA_NUMPRG,varchar,6,"0/0"
U_AVA_RI,STA_DATPRG,varchar,10,"0/0"
U_AVA_RI,STA_AMGPRG,varchar,10,"0/0"
U_AVA_RI,STA_SETTDA,varchar,7,"0/0"
U_AVA_RI,STA_SETTAL,varchar,7,"0/0"
U_AVA_RI,STA_DATADA,varchar,10,"0/0"
U_AVA_RI,STA_DATAAL,varchar,10,"0/0"
U_AVA_RI,STA_CODART,varchar,30,"0/0"
U_AVA_RI,STA_DESART,varchar,50,"0/0"
U_AVA_RI,STA_SPEORD,numeric,5,"38/38"
U_AVA_RI,STA_CILRET,numeric,5,"38/38"
U_AVA_RI,STA_SPEMAG,numeric,5,"38/38"
U_AVA_RI,STA_CODCOL,varchar,3,"0/0"
U_AVA_RI,STA_DESCOL,varchar,30,"0/0"
U_AVA_RI,STA_CODMAT,varchar,3,"0/0"
U_AVA_RI,STA_DESMAT,varchar,30,"0/0"
U_AVA_RI,STA_ALTMAG,numeric,9,"38/38"
U_AVA_RI,STA_VELLIN,numeric,9,"38/38"
U_AVA_RI,STA_LUNPRG,numeric,9,"38/38"
U_AVA_RI,STA_MQPROG,numeric,13,"38/38"
U_AVA_RI,STA_CDCLI1,varchar,10,"0/0"
U_AVA_RI,STA_DSCLI1,varchar,50,"0/0"
U_AVA_RI,STA_CDCLI2,varchar,10,"0/0"
U_AVA_RI,STA_DSCLI2,varchar,50,"0/0"
U_AVA_RI,STA_CDCLI3,varchar,10,"0/0"
U_AVA_RI,STA_DSCLI3,varchar,50,"0/0"
U_AVA_RI,STA_CDCLI4,varchar,10,"0/0"
U_AVA_RI,STA_DSCLI4,varchar,50,"0/0"
U_AVA_RI,STA_CDCLI5,varchar,10,"0/0"
U_AVA_RI,STA_DSCLI5,varchar,50,"0/0"
U_AVA_RI,STA_ORELAV,numeric,9,"38/38"
U_AVA_RI,STA_DATINI,varchar,10,"0/0"
U_AVA_RI,STA_DATFIN,varchar,10,"0/0"
U_AVA_RI,STA_NOTE,text,16,"0/0"
U_AVA_RI,STA_CODMAC,varchar,3,"0/0"
U_AVA_RI,STA_DESMAC,varchar,50,"0/0"
U_AVA_RI,STA_MISTAG,text,16,"0/0"
U_AVA_RI,STA_CDDIBA,varchar,16,"0/0"
U_AVA_RI,STA_PROGRE,numeric,9,"38/38"
U_AVA_RI,STA_TEMCCG,numeric,5,"38/38"
U_AVA_RI,STA_TEMCCR,numeric,5,"38/38"
U_AVA_RI,STA_ORAINI,varchar,8,"0/0"
U_AVA_RI,STA_ORAFIN,varchar,8,"0/0"
U_AVA_RI,STA_TIPREC,numeric,5,"38/38"
U_AVA_RI,STA_NUMRIG,numeric,5,"38/38"
U_AVA_RI,NUD_CODFOR,varchar,10,"0/0"
U_AVA_RI,NUD_DESFOR,varchar,50,"0/0"
U_AVA_RI,NUD_LUNGHE,numeric,9,"38/38"
U_AVA_RI,NUD_UNITAM,varchar,3,"0/0"
U_AVA_RI,NUD_QTAMQ,numeric,13,"38/38"
U_AVA_RI,NUD_QTAKG,numeric,13,"38/38"
U_AVA_RI,NUD_CODINT,varchar,16,"0/0"
U_AVA_RI,NUD_NUMLOT,numeric,9,"38/38"
U_AVA_RI,NUD_CODMAG,varchar,6,"0/0"
U_AVA_RI,MAG_QTAGIA,numeric,13,"38/38"
U_AVA_RI,AVA_CODAVA,varchar,3,"0/0"
U_AVA_RI,AVA_DESAVA,varchar,50,"0/0"
U_AVA_RI,AVA_TIPAVA,varchar,2,"0/0"
U_AVA_RI,AVA_DATAVA,varchar,10,"0/0"
U_AVA_RI,AVA_AMGAVA,varchar,10,"0/0"
U_AVA_RI,AVA_ORAAVA,varchar,8,"0/0"
U_AVA_RI,AVA_CONMTL,numeric,9,"38/38"
U_AVA_RI,AVA_NOTAVA,text,16,"0/0"
U_AVA_RI,AVA_BOBNUD,text,16,"0/0"
U_AVA_RI,AVA_LOTFIN,numeric,9,"38/38"
U_AVA_RI,AVA_ADESIV,text,16,"0/0"
U_AVA_RI,AVA_MTLORI,numeric,9,"38/38"
U_AVA_RI,AVA_MQRESI,numeric,13,"38/38"
U_AVA_RI,AVA_FLGINT,varchar,1,"0/0"
U_AVA_RI,AVA_DATINT,varchar,10,"0/0"
U_AVA_RI,AVA_ORAINT,varchar,8,"0/0"
U_AVA_RI,AVA_OPEINT,varchar,20,"0/0"
U_AVA_RI,AVA_MACOLD,varchar,3,"0/0"
U_AVA_RI,AVA_DATOLD,varchar,10,"0/0"
U_AVA_RI,AVA_ORAOLD,varchar,8,"0/0"
U_AVA_RI,AVA_LUNOLD,numeric,5,"38/38"
U_AVA_RI,AVA_ALTOLD,numeric,5,"38/38"
U_AVA_RI,AVA_MACDIG,varchar,3,"0/0"
U_AVA_RI,AVA_DATDIG,varchar,10,"0/0"
U_AVA_RI,AVA_ORADIG,varchar,8,"0/0"
U_AVA_RI,AVA_LUNDIG,numeric,5,"38/38"
U_AVA_RI,AVA_ALTDIG,numeric,5,"38/38"
U_AVA_RI,AVA_PRGBOB,numeric,9,"38/38"
U_AVA_RI,AVA_SYSMAN,varchar,10,"0/0"
U_AVA_RI,AVA_CODOPE,varchar,20,"0/0"
U_AVA_RI,AVA_DESOPE,varchar,50,"0/0"
CONTATTI,id_unique,uniqueidentifier,16,"0/0"
CONTATTI,MAI_CODSOC,varchar,2,"0/0"
CONTATTI,MAI_DITTA,varchar,40,"0/0"
CONTATTI,MAI_VIA,varchar,40,"0/0"
CONTATTI,MAI_CAP,varchar,5,"0/0"
CONTATTI,MAI_CITTA,varchar,40,"0/0"
CONTATTI,MAI_PR,varchar,2,"0/0"
CONTATTI,MAI_DATA,varchar,10,"0/0"
CONTATTI,MAI_GROSSI,varchar,40,"0/0"
CONTATTI,MAI_CODICE,varchar,3,"0/0"
CONTATTI,MAI_SUBCO,varchar,2,"0/0"
CONTATTI,MAI_KEY1,varchar,40,"0/0"
CONTATTI,MAI_KEY2,varchar,40,"0/0"
CONTATTI,MAI_IVA,varchar,11,"0/0"
CONTATTI,MAI_CODFIS,varchar,16,"0/0"
CONTATTI,MAI_TELEF,varchar,15,"0/0"
CONTATTI,MAI_FAX,varchar,15,"0/0"
CONTATTI,MAI_NAZION,varchar,3,"0/0"
CONTATTI,MAI_MANMA,bit,1,"1/0"
CONTATTI,MAI_FABB,bit,1,"1/0"
CONTATTI,MAI_IMBALL,bit,1,"1/0"
CONTATTI,MAI_PRFIN,bit,1,"1/0"
CONTATTI,MAI_MAPRI,bit,1,"1/0"
CONTATTI,MAI_DOPE,bit,1,"1/0"
CONTATTI,MAI_PRUF,bit,1,"1/0"
CONTATTI,MAI_RIST,bit,1,"1/0"
CONTATTI,MAI_TRASP,bit,1,"1/0"
CONTATTI,MAI_MARK,bit,1,"1/0"
CONTATTI,MAI_CONTA,varchar,40,"0/0"
CONTATTI,MAI_SETAT,varchar,40,"0/0"
CONTATTI,MAI_TIPROD,varchar,40,"0/0"
CONTATTI,MAI_REGIO,varchar,20,"0/0"
CONTATTI,MAI_OCONT,varchar,30,"0/0"
CONTATTI,MAI_CARICA,varchar,10,"0/0"
CONTATTI,MAI_TELEF2,varchar,15,"0/0"
CONTATTI,MAI_EMAIL,varchar,30,"0/0"
CONTATTI,MAI_CELL,varchar,15,"0/0"
CONTATTI,MAI_WEB,varchar,30,"0/0"
CONTATTI,MAI_IDITTA,varchar,40,"0/0"
CONTATTI,MAI_NOTE,text,16,"0/0"
U_PRO_ST,id_unique,uniqueidentifier,16,"0/0"
U_PRO_ST,STO_CODART,varchar,30,"0/0"
U_PRO_ST,STO_PRZOLD,numeric,9,"38/38"
U_PRO_ST,STO_PRZNEW,numeric,9,"38/38"
U_PRO_ST,STO_CODSYS,varchar,10,"0/0"
U_LOC_AN,id_unique,uniqueidentifier,16,"0/0"
U_LOC_AN,LOC_CODSOC,varchar,2,"0/0"
U_LOC_AN,LOC_CODLOC,varchar,3,"0/0"
U_LOC_AN,LOC_CODCLI,varchar,10,"0/0"
U_LOC_AN,LOC_RAGSOC,varchar,100,"0/0"
U_LOC_AN,LOC_LOCALI,varchar,100,"0/0"
U_LOC_AN,LOC_INDIRI,varchar,100,"0/0"
U_LOC_AN,LOC_CAP,varchar,15,"0/0"
U_LOC_AN,LOC_CF,varchar,1,"0/0"
U_LOC_AN,LOC_PROVIN,varchar,2,"0/0"
U_LOC_AN,LOC_TRASME,varchar,2,"0/0"
U_LOC_AN,LOC_DATINS,varchar,10,"0/0"
U_LOC_AN,SELEZIONE,varchar,10,"0/0"
U_LOC_AN,LOC_GGEVAS,numeric,5,"38/38"
U_LOC_AN,LOC_ATTENZIONE,varchar,200,"0/0"
U_LOC_AN,LOC_VARIE,varchar,150,"0/0"
U_LOC_AN,LOC_CODNAZ,varchar,3,"0/0"
U_LOC_AN,LOC_DESNAZ,varchar,100,"0/0"
U_LOC_AN,LOC_CODAGE,varchar,3,"0/0"
U_LOC_AN,LOC_EMAIL,varchar,150,"0/0"
U_LOC_AN,REG_CODOPE,varchar,20,"0/0"
U_LOC_AN,REG_NOMOPE,varchar,50,"0/0"
U_LOC_AN,REG_DATREG,varchar,10,"0/0"
U_LOC_AN,REG_ORAREG,varchar,8,"0/0"
U_LOC_AN,MOD_CODOPE,varchar,20,"0/0"
U_LOC_AN,MOD_NOMOPE,varchar,50,"0/0"
U_LOC_AN,MOD_DATREG,varchar,10,"0/0"
U_LOC_AN,MOD_ORAREG,varchar,8,"0/0"
U_LOC_AN,SF_LOC_ID,varchar,18,"0/0"
U_LOC_AN,SF_LASTMODIFIEDDATE,varchar,28,"0/0"
U_AVA_SM,id_unique,uniqueidentifier,16,"0/0"
U_AVA_SM,STA_NUMPRG,varchar,6,"0/0"
U_AVA_SM,STA_DATPRG,varchar,10,"0/0"
U_AVA_SM,STA_AMGPRG,varchar,10,"0/0"
U_AVA_SM,STA_PROGRE,numeric,9,"38/38"
U_AVA_SM,AVA_GMAAVA,varchar,10,"0/0"
U_AVA_SM,AVA_AMGAVA,varchar,10,"0/0"
U_AVA_SM,AVA_ORAAVA,varchar,8,"0/0"
U_AVA_SM,AVA_TIPO,numeric,5,"38/38"
U_AVA_SM,AVA_STATO,varchar,1,"0/0"
U_AVA_SM,ADE_CODICE,varchar,30,"0/0"
U_AVA_SM,ADE_CODINT,varchar,30,"0/0"
U_AVA_SM,ADE_NUMLOT,numeric,9,"38/38"
U_AVA_SM,ADE_CODFOR,varchar,10,"0/0"
U_AVA_SM,ADE_DESFOR,varchar,50,"0/0"
U_AVA_SM,ADE_UNITAM,varchar,3,"0/0"
U_AVA_SM,ADE_QTANEC,numeric,9,"38/38"
U_AVA_SM,ADE_QTAGIA,numeric,9,"38/38"
U_AVA_SM,ADE_QTASCA,numeric,9,"38/38"
U_AVA_SM,ADE_GIAIMP,bit,1,"1/0"
DOCUMENTI,id_unique,uniqueidentifier,16,"0/0"
DOCUMENTI,DOC_TIPOCF,varchar,1,"0/0"
DOCUMENTI,DOC_CODICE,varchar,10,"0/0"
DOCUMENTI,DOC_TIPODOC,varchar,3,"0/0"
DOCUMENTI,DOC_AGGANCIO,varchar,10,"0/0"
DOCUMENTI,DOC_RAGSOC ,varchar,200,"0/0"
DOCUMENTI,DOC_NOTE,text,16,"0/0"
DOCUMENTI,DOC_FLATTIVO,bit,1,"1/0"
DOCUMENTI,DOC_FLREPORT1,bit,1,"1/0"
DOCUMENTI,DOC_REPORT1,varchar,50,"0/0"
DOCUMENTI,DOC_FLREPORT2,bit,1,"1/0"
DOCUMENTI,DOC_REPORT2,varchar,50,"0/0"
DOCUMENTI,DOC_FLREPORT3,bit,1,"1/0"
DOCUMENTI,DOC_REPORT3,varchar,50,"0/0"
DOCUMENTI,DOC_FLREPORT4,bit,1,"1/0"
DOCUMENTI,DOC_REPORT4,varchar,50,"0/0"
DOCUMENTI,DOCT_NOLOG1,bit,1,"1/0"
DOCUMENTI,DOCT_NOLOG2,bit,1,"1/0"
DOCUMENTI,DOCT_NOSTPLAYOUT,bit,1,"1/0"
DOCUMENTI,DOCD_SOLO_TXT,bit,1,"1/0"
DOCUMENTI,DOCD_TXT_UNICO,text,16,"0/0"
DOCUMENTI,DOCD_CAMBIA_ART,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_ART,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_VSRIF,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_UM,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_QTA,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_PRZ,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_SCO,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_VAL,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_IVA,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTPLAYOUT,bit,1,"1/0"
DOCUMENTI,DOCC_SOLO_VAL,bit,1,"1/0"
DOCUMENTI,DOCC_NOSTP_SCA,bit,1,"1/0"
DOCUMENTI,DOCC_NOSTP_CPA,bit,1,"1/0"
DOCUMENTI,DOCC_NOSTP_IMPST,bit,1,"1/0"
DOCUMENTI,DOCC_NOSTP_TXT,bit,1,"1/0"
DOCUMENTI,DOCC_NOSTP_IVA,bit,1,"1/0"
DOCUMENTI,DOCC_NOSTP_LAYOUT,bit,1,"1/0"
DOCUMENTI,DOCD_NOSTP_PRN,bit,1,"1/0"
DOCUMENTI,DOCD_TIPO_TXT,numeric,5,"38/38"
CONTI,id_unique,uniqueidentifier,16,"0/0"
CONTI,CON_SOC,varchar,2,"0/0"
CONTI,CON_ANNO,varchar,4,"0/0"
CONTI,CON_CONTO,varchar,13,"0/0"
CONTI,CON_DESCR,varchar,80,"0/0"
CONTI,CON_IMP_D,numeric,13,"38/38"
CONTI,CON_IMP_A,numeric,13,"38/38"
CONTI,CON_TIPOCO,varchar,1,"0/0"
CONTI,CON_PARIVA,varchar,11,"0/0"
CONTI,CON_DA01,numeric,13,"38/38"
CONTI,CON_AV01,numeric,13,"38/38"
CONTI,CON_DA02,numeric,13,"38/38"
CONTI,CON_AV02,numeric,13,"38/38"
CONTI,CON_DA03,numeric,13,"38/38"
CONTI,CON_AV03,numeric,13,"38/38"
CONTI,CON_DA04,numeric,13,"38/38"
CONTI,CON_AV04,numeric,13,"38/38"
CONTI,CON_DA05,numeric,13,"38/38"
CONTI,CON_AV05,numeric,13,"38/38"
CONTI,CON_DA06,numeric,13,"38/38"
CONTI,CON_AV06,numeric,13,"38/38"
CONTI,CON_DA07,numeric,13,"38/38"
CONTI,CON_AV07,numeric,13,"38/38"
CONTI,CON_DA08,numeric,13,"38/38"
CONTI,CON_AV08,numeric,13,"38/38"
CONTI,CON_DA09,numeric,13,"38/38"
CONTI,CON_AV09,numeric,13,"38/38"
CONTI,CON_DA10,numeric,13,"38/38"
CONTI,CON_AV10,numeric,13,"38/38"
CONTI,CON_DA11,numeric,13,"38/38"
CONTI,CON_AV11,numeric,13,"38/38"
CONTI,CON_DA12,numeric,13,"38/38"
CONTI,CON_AV12,numeric,13,"38/38"
CONTI,CON_CLASS9,varchar,13,"0/0"
CONTI,CON_POSBIL,varchar,1,"0/0"
CONTI,CON_SALDOI,numeric,13,"38/38"
CONTI,CON_IVASN,bit,1,"1/0"
CONTI,CON_NUMPAR,varchar,13,"0/0"
CONTI,SELEZIONE,varchar,3,"0/0"
CONTI,CON_ABILIT,varchar,1,"0/0"
CONTI,CON_CCO,varchar,13,"0/0"
CONTI,CON_CCO1,varchar,13,"0/0"
CONTI,CON_CCO2,varchar,13,"0/0"
CONTI,CON_CCO3,varchar,13,"0/0"
CONTI,CON_CCO4,varchar,13,"0/0"
CONTI,DA_SALDOI,numeric,13,"38/38"
CONTI,CON_VALUTA,varchar,3,"0/0"
CONTI,CON_FLGCCO,bit,1,"1/0"
CONTI,CON_CONOLD,varchar,13,"0/0"
CONTI,PRE_IMP_D,numeric,13,"38/38"
CONTI,PRE_IMP_A,numeric,13,"38/38"
CONTI,PRE_DA01,numeric,13,"38/38"
CONTI,PRE_AV01,numeric,13,"38/38"
CONTI,PRE_DA02,numeric,13,"38/38"
CONTI,PRE_AV02,numeric,13,"38/38"
CONTI,PRE_DA03,numeric,13,"38/38"
CONTI,PRE_AV03,numeric,13,"38/38"
CONTI,PRE_DA04,numeric,13,"38/38"
CONTI,PRE_AV04,numeric,13,"38/38"
CONTI,PRE_DA05,numeric,13,"38/38"
CONTI,PRE_AV05,numeric,13,"38/38"
CONTI,PRE_DA06,numeric,13,"38/38"
CONTI,PRE_AV06,numeric,13,"38/38"
CONTI,PRE_DA07,numeric,13,"38/38"
CONTI,PRE_AV07,numeric,13,"38/38"
CONTI,PRE_DA08,numeric,13,"38/38"
CONTI,PRE_AV08,numeric,13,"38/38"
CONTI,PRE_DA09,numeric,13,"38/38"
CONTI,PRE_AV09,numeric,13,"38/38"
CONTI,PRE_DA10,numeric,13,"38/38"
CONTI,PRE_AV10,numeric,13,"38/38"
CONTI,PRE_DA11,numeric,13,"38/38"
CONTI,PRE_AV11,numeric,13,"38/38"
CONTI,PRE_DA12,numeric,13,"38/38"
CONTI,PRE_AV12,numeric,13,"38/38"
CONTI,CON_CATEG,varchar,6,"0/0"
CONTI,CON_FATTURA,numeric,9,"38/38"
CONTI,CON_NOTAC,numeric,9,"38/38"
CONTI,PRE_FATTURA,numeric,9,"38/38"
CONTI,PRE_NOTAC,numeric,9,"38/38"
CONTI,CON_CODRAG,varchar,8,"0/0"
CONTI,CON_DESRAG,varchar,50,"0/0"
CONTI,CON_CODCON,varchar,8,"0/0"
CONTI,CON_DESCON,varchar,50,"0/0"
CONTI,CHI_DARE,numeric,9,"38/38"
CONTI,CHI_AVERE,numeric,9,"38/38"
CONTI,CON_PERCO1,numeric,9,"38/38"
CONTI,CON_PERCO2,numeric,9,"38/38"
CONTI,CON_PERCO3,numeric,9,"38/38"
CONTI,CON_PERCO4,numeric,9,"38/38"
CONTI,CON_PERCO5,numeric,9,"38/38"
CONTI,CON_CODRA2,varchar,8,"0/0"
CONTI,CON_CODCO2,varchar,8,"0/0"
CONTI,CON_DESRA2,varchar,50,"0/0"
CONTI,CON_DESCO2,varchar,50,"0/0"
CONTI,CON_CODAMM,varchar,10,"0/0"
CONTI,CON_CODCES,varchar,16,"0/0"
CONTI,con_nocomme,bit,1,"1/0"
CONTI,CHI_MMCHI,varchar,2,"0/0"
CONTI,CHI_TMOV,varchar,1,"0/0"
CONTI,CHI_SALDO,numeric,13,"38/38"
CONTI,CON_TIPO_CONTO,varchar,1,"0/0"
CONTI,CON_PADRE,bit,1,"1/0"
CONTI,CON_CODPADRE,varchar,20,"0/0"
CONTI,CON_ANTICIPAZIONI,bit,1,"1/0"
CONTI,CON_PREVIDENZA,bit,1,"1/0"
CONTI,CON_BOLLI,bit,1,"1/0"
CONTI,CON_SOGGETTORAP,bit,1,"1/0"
CONTI,CON_RAP,bit,1,"1/0"
CONTI,CON_SOGGETTOINPS,bit,1,"1/0"
CONTI,CON_INPS,bit,1,"1/0"
U_PRO_TT,id_unique,uniqueidentifier,16,"0/0"
U_PRO_TT,TAGGANCIO,varchar,10,"0/0"
U_PRO_TT,ORD_CODSOC,varchar,2,"0/0"
U_PRO_TT,ORD_IDENTI,varchar,40,"0/0"
U_PRO_TT,ORD_MACCHI,varchar,40,"0/0"
U_PRO_TT,ORD_CODMAT,varchar,3,"0/0"
U_PRO_TT,ORD_DESMAT,varchar,30,"0/0"
U_PRO_TT,ORD_NUMORD,varchar,6,"0/0"
U_PRO_TT,ORD_DATORD,varchar,10,"0/0"
U_PRO_TT,ORD_CAUS,varchar,10,"0/0"
U_PRO_TT,ORD_CHIUSO,bit,1,"1/0"
U_PRO_TT,SELEZIONE,varchar,10,"0/0"
U_PRO_TT,ORD_CODOPE,varchar,20,"0/0"
U_PRO_TT,ORD_STATO,numeric,5,"38/38"
U_PRO_TT,ORD_NOTETT,text,16,"0/0"
U_PRO_TT,ORS_CODCLI,varchar,10,"0/0"
U_PRO_TT,ORS_RAGSOC,varchar,40,"0/0"
U_PRO_TT,ORD_ANNO,varchar,4,"0/0"
U_LOC_GE,id_unique,uniqueidentifier,16,"0/0"
U_LOC_GE,LOC_CODMAG,varchar,6,"0/0"
U_LOC_GE,LOC_FILSEL,bit,1,"1/0"
U_LOC_GE,LOC_FILNUM,numeric,5,"38/38"
U_LOC_GE,LOC_FILALF,varchar,5,"0/0"
U_LOC_GE,LOC_PIASEL,bit,1,"1/0"
U_LOC_GE,LOC_PIANUM,numeric,5,"38/38"
U_LOC_GE,LOC_PIAALF,varchar,5,"0/0"
U_LOC_GE,LOC_UBISEL,bit,1,"1/0"
U_LOC_GE,LOC_UBINUM,numeric,5,"38/38"
U_LOC_GE,LOC_UBIALF,varchar,5,"0/0"
U_LOC_GE,LOC_H,numeric,5,"38/38"
U_LOC_GE,LOC_L,numeric,5,"38/38"
U_LOC_GE,LOC_P,numeric,5,"38/38"
U_LOC_GE,LOC_FDESCR,varchar,20,"0/0"
IMPIANTI_CT,id_unique,uniqueidentifier,16,"0/0"
IMPIANTI_CT,TIPO_COMPONENTE,varchar,5,"0/0"
